var_id	TF	TF_TE.random	gene	gene_TE.random	analysis
rs147979285	TP53	-0.0864059509080839	ZAP70	-0.171656240525928	blood
rs148034796	ZNF282	-0.0158109891323379	FKBP14	-0.120071620442386	blood
rs148050566	ZNF274	-0.0980905488238944	SH3PXD2B	0.140184788239526	blood
rs148050566	YY1	-0.0344012674057346	SH3PXD2B	0.140184788239526	blood
rs1481274971	NFAT5	0.0510920460754676	FASN	-0.0793123661955991	blood
rs1481274971	STAT3	0.0588167814111	FASN	-0.0793123661955991	blood
rs1481967985	ZKSCAN1	-0.0422245101302831	PMS2	-0.0816564795378611	blood
rs1483649841	FOXH1	0.0489555056030354	CTNNA1	0.179280977856413	blood
rs148601288	ZNF274	-0.0980905488238944	ALDH18A1	-0.120548162842554	blood
rs1488374	ETV6	0.0815285237087402	FYCO1	-0.125736422297308	blood
rs149132399	TFAP2E	-0.0115239902020743	CAPN5	-0.0747303232549704	blood
rs149166972	NFIA	-0.0414332531766204	TCF3	-0.149663411559464	blood
rs149176821	STAT3	0.0588167814111	STX11	0.154048964464578	blood
rs149434310	SOX8	-0.120565184417182	LATS2	0.125863751326642	blood
rs149675859	SOX18	0.0178227151443011	MPDU1	0.0777303576391232	blood
rs149683863	JUN	0.01236900788591	LRRC8A	-0.0954195728108298	blood
rs149775657	GATA3	-0.217075620760122	FANCA	0.102121015763013	blood
rs149824211	ZEB1	0.392447435513748	EPB41L3	0.227135005569197	blood
rs149852476	STAT3	0.0588167814111	PIK3R1	-0.182047849962907	blood
rs149852476	NFKB2	0.0262445948798695	PIK3R1	-0.182047849962907	blood
rs149905863	FOSL2	0.0687984268929072	PIK3R1	-0.182047849962907	blood
rs150102345	TBX1	-0.011418710184893	LRBA	-0.140727923429337	blood
rs150123154	JUN	0.01236900788591	C19orf12	-0.155110629283935	blood
rs150283566	YY1	-0.0344012674057346	DNHD1	-0.0882227517928734	blood
rs150328666	GLI2	0.00276687587277025	PLK5	0.0606066020027947	blood
rs150421355	LHX1	0.00642552908136398	AGK	-0.136077344773948	blood
rs150719428	NFAT5	0.0510920460754676	FANCA	0.102121015763013	blood
rs150735181	ZBTB7C	0.0373684209520447	CEP68	-0.202325561036246	blood
rs150889173	NHLH1	0.0744436952469774	RRM2	0.228770405226235	blood
rs151031762	HOXB2	-0.099080220563732	ZAP70	-0.171656240525928	blood
rs151031762	HOXA2	0.0404947389813482	ZAP70	-0.171656240525928	blood
rs151031762	HOXC4	-0.0166748388878549	ZAP70	-0.171656240525928	blood
rs151061939	CENPB	0.0413255553900039	PRKCD	0.143316726251481	blood
rs151225545	TFAP4	-0.0258832292174166	GOT2	-0.0646810811011229	blood
rs151316635	OSR1	0.0236958185035968	PALB2	-0.0935246676268305	blood
rs151323405	OSR1	0.0236958185035968	GAA	0.115827567517902	blood
rs151323405	TFAP4	-0.0258832292174166	GAA	0.115827567517902	blood
rs151323405	NHLH1	0.0744436952469774	GAA	0.115827567517902	blood
rs1553657378	HEY1	0.0255108089314073	CTLA4	-0.102338597711642	blood
rs1553789275	ESR2	-0.00861759862303299	ZBTB20	-0.178892696030807	blood
rs1554051033	RHOXF1	0.0114245759438302	PIK3R1	-0.182047849962907	blood
rs1554051075	ZEB1	0.392447435513748	PIK3R1	-0.182047849962907	blood
rs1554060194	SP4	-0.129195942150265	APC	0.149406966183564	blood
rs1554069481	ETS1	-0.177600253618048	APC	0.149406966183564	blood
rs1554069481	ETV4	0.0259823187267057	APC	0.149406966183564	blood
rs1554069497	BARX2	-0.0205038310817603	APC	0.149406966183564	blood
rs1554293810	OLIG1	0.155668203951645	PMS2	-0.0816564795378611	blood
rs1554293810	MYF6	0.0194849339508109	PMS2	-0.0816564795378611	blood
rs1554306608	OSR1	0.0236958185035968	PMS2	-0.0816564795378611	blood
rs1554360744	SOX4	0.130391015214469	NME8	0.188631402716444	blood
rs1555366964	JUN	0.01236900788591	DICER1	0.18507921272657	blood
rs1555383956	TFAP2E	-0.0115239902020743	SPG11	0.100598909644007	blood
rs1555457844	NRL	0.0241875518680637	PALB2	-0.0935246676268305	blood
rs1555457860	TBX15	0.0366294955428329	PALB2	-0.0935246676268305	blood
rs1555457883	NR2F1	0.00688965540074038	PALB2	-0.0935246676268305	blood
rs1555457892	XBP1	0.0641088616760649	PALB2	-0.0935246676268305	blood
rs1555462067	GSC	-0.012210370586015	PALB2	-0.0935246676268305	blood
rs1555475519	NR2C1	-0.105498485293697	HEXA	-0.106456504855536	blood
rs1555475519	NR2F1	0.00688965540074038	HEXA	-0.106456504855536	blood
rs1555524406	PROX1	0.0529481044422556	TP53	-0.0864059509080839	blood
rs1555524470	ZBTB18	-0.00735673834264222	TP53	-0.0864059509080839	blood
rs1555524889	HOXD9	0.0518949947197421	TP53	-0.0864059509080839	blood
rs1555524979	E2F8	0.024680737719061	TP53	-0.0864059509080839	blood
rs1555525367	BARX2	-0.0205038310817603	TP53	-0.0864059509080839	blood
rs1555525367	NFE2L1	-0.00366318406133137	TP53	-0.0864059509080839	blood
rs1555526101	MEIS3	0.0228636857537531	TP53	-0.0864059509080839	blood
rs1555526226	FOXH1	0.0489555056030354	TP53	-0.0864059509080839	blood
rs1555526466	HOXB7	0.0428743444645825	TP53	-0.0864059509080839	blood
rs1555526952	ZNF75D	-0.0542103941590128	TP53	-0.0864059509080839	blood
rs1555552449	MEIS1	0.0174632624787356	SYNE2	-0.136133112814734	blood
rs1555600070	ZBTB18	-0.00735673834264222	GAA	0.115827567517902	blood
rs1555600070	SNAI3	0.0718731581179511	GAA	0.115827567517902	blood
rs1555710107	RHOXF1	0.0114245759438302	TCF4	-0.194065967148886	blood
rs1555718228	ZBTB18	-0.00735673834264222	TCF4	-0.194065967148886	blood
rs1555901137	NKX6-3	0.0348367854451366	OFD1	-0.197186972340746	blood
rs1555901137	NKX6-3	0.0348367854451366	TRAPPC2	-0.122107697567533	blood
rs1555908984	NR1I3	0.0317363972869777	OFD1	-0.197186972340746	blood
rs1555909002	HOXB4	-0.0595594298634526	OFD1	-0.197186972340746	blood
rs1555909002	HOXA4	0.0400080333671889	OFD1	-0.197186972340746	blood
rs1555909002	HOXC4	-0.0166748388878549	OFD1	-0.197186972340746	blood
rs1555977474	ZBTB7C	0.0373684209520447	BTK	0.116105279242515	blood
rs1555977474	ZBTB7B	0.0509951634785501	BTK	0.116105279242515	blood
rs1555985148	STAT3	0.0588167814111	GLA	0.148096477183068	blood
rs1555985148	NFAT5	0.0510920460754676	GLA	0.148096477183068	blood
rs1556909408	NFIA	-0.0414332531766204	HUWE1	-0.0448160927975505	blood
rs1556912828	TBX3	0.0142044104230248	HUWE1	-0.0448160927975505	blood
rs1556912828	TBX6	0.0349393355226592	HUWE1	-0.0448160927975505	blood
rs1556913180	TFAP4	-0.0258832292174166	HUWE1	-0.0448160927975505	blood
rs1557866540	TFAP4	-0.0258832292174166	POGZ	-0.0688930017525888	blood
rs1557866540	NHLH1	0.0744436952469774	POGZ	-0.0688930017525888	blood
rs1557870105	NR3C2	-0.25306954715411	POGZ	-0.0688930017525888	blood
rs1559329401	NR5A1	-0.00748836769284706	ZAP70	-0.171656240525928	blood
rs1559985057	NR2F1	0.00688965540074038	GATA2	0.123492428866502	blood
rs1561520304	NR1I3	0.0317363972869777	CTNNA1	0.179280977856413	blood
rs1561540861	TFAP4	-0.0258832292174166	APC	0.149406966183564	blood
rs1561704928	TBX15	0.0366294955428329	DSP	-0.206815008125486	blood
rs1561704928	TBX1	-0.011418710184893	DSP	-0.206815008125486	blood
rs1561704928	TBX3	0.0142044104230248	DSP	-0.206815008125486	blood
rs1563131128	RHOXF1	0.0114245759438302	PRKAG2	0.105925496569957	blood
rs1563132006	SNAI1	0.0461232766128107	PRKAG2	0.105925496569957	blood
rs1563132006	SNAI3	0.0718731581179511	PRKAG2	0.105925496569957	blood
rs1563468980	STAT3	0.0588167814111	ESCO2	0.0681529294614811	blood
rs1564431175	GLI2	0.00276687587277025	INPP5E	-0.113164041310521	blood
rs1566275147	HOXB4	-0.0595594298634526	CENPJ	-0.0858560102816889	blood
rs1566816390	ETV4	0.0259823187267057	DICER1	0.18507921272657	blood
rs1566838366	ZNF460	0.0184816612905775	SPG11	0.100598909644007	blood
rs1567540133	ESR2	-0.00861759862303299	TP53	-0.0864059509080839	blood
rs1567552329	HOXB6	0.015497109557659	TP53	-0.0864059509080839	blood
rs1567556019	STAT3	0.0588167814111	TP53	-0.0864059509080839	blood
rs1567825175	MXI1	0.0249045623154938	GAA	0.115827567517902	blood
rs1569122408	RUNX2	0.0206681790255522	OFD1	-0.197186972340746	blood
rs1569164733	HOXA5	0.0151669460205953	OFD1	-0.197186972340746	blood
rs1569164733	HOXA1	-0.00476207953401748	OFD1	-0.197186972340746	blood
rs1569164733	EMX2	0.029362199018498	OFD1	-0.197186972340746	blood
rs1569164733	HOXB2	-0.099080220563732	OFD1	-0.197186972340746	blood
rs1569164733	HOXA2	0.0404947389813482	OFD1	-0.197186972340746	blood
rs1569164733	MEOX1	0.0309876757238319	OFD1	-0.197186972340746	blood
rs1569164829	HOXB2	-0.099080220563732	OFD1	-0.197186972340746	blood
rs1569164829	HOXA1	-0.00476207953401748	OFD1	-0.197186972340746	blood
rs1569164829	MEOX1	0.0309876757238319	OFD1	-0.197186972340746	blood
rs1569164829	EMX2	0.029362199018498	OFD1	-0.197186972340746	blood
rs1569291237	IRF6	-0.0176903956373971	BTK	0.116105279242515	blood
rs1569302982	NR2F1	0.00688965540074038	GLA	0.148096477183068	blood
rs1569302985	HOXA4	0.0400080333671889	GLA	0.148096477183068	blood
rs1569302985	HOXC4	-0.0166748388878549	GLA	0.148096477183068	blood
rs1569302985	HOXB4	-0.0595594298634526	GLA	0.148096477183068	blood
rs1569398624	NR2C1	-0.105498485293697	HUWE1	-0.0448160927975505	blood
rs1576220876	E2F2	-0.00647070285314608	ZBTB20	-0.178892696030807	blood
rs1578877626	GLI2	0.00276687587277025	MMAA	-0.122204847041409	blood
rs1580262909	GCM1	-0.00678413244262667	PIK3R1	-0.182047849962907	blood
rs1580516055	GCM1	-0.00678413244262667	APC	0.149406966183564	blood
rs1580527803	HOXC4	-0.0166748388878549	APC	0.149406966183564	blood
rs1580528148	NR1I3	0.0317363972869777	APC	0.149406966183564	blood
rs1580529338	STAT1	0.214056036581256	APC	0.149406966183564	blood
rs1580530304	HOXC4	-0.0166748388878549	APC	0.149406966183564	blood
rs1580530304	HOXB4	-0.0595594298634526	APC	0.149406966183564	blood
rs1580996027	SP4	-0.129195942150265	APC	0.149406966183564	blood
rs1581119680	NFAT5	0.0510920460754676	CTNNA1	0.179280977856413	blood
rs1581159924	MEIS1	0.0174632624787356	APC	0.149406966183564	blood
rs1581159924	MEIS3	0.0228636857537531	APC	0.149406966183564	blood
rs1581573970	EMX2	0.029362199018498	CTLA4	-0.102338597711642	blood
rs1581573970	HOXB3	-0.114535076669346	CTLA4	-0.102338597711642	blood
rs1581573970	HOXB2	-0.099080220563732	CTLA4	-0.102338597711642	blood
rs1581573970	HOXA5	0.0151669460205953	CTLA4	-0.102338597711642	blood
rs1583269177	NFAT5	0.0510920460754676	PMS2	-0.0816564795378611	blood
rs1583725676	OLIG2	0.0239916091763501	FKBP14	-0.120071620442386	blood
rs1584459646	RHOXF1	0.0114245759438302	ASNS	-0.093222117111075	blood
rs1584459666	RHOXF1	0.0114245759438302	ASNS	-0.093222117111075	blood
rs1586024237	HOXB4	-0.0595594298634526	NBN	0.115295286577596	blood
rs1586024237	HOXC4	-0.0166748388878549	NBN	0.115295286577596	blood
rs1587162458	HEY1	0.0255108089314073	PIGO	-0.0769604569804219	blood
rs1587173214	ETV6	0.0815285237087402	PIGO	-0.0769604569804219	blood
rs1587173214	ELF4	0.00382398208145145	PIGO	-0.0769604569804219	blood
rs1591744217	ESR2	-0.00861759862303299	AICDA	0.0695684327786945	blood
rs1592275599	ARNT2	0.00349053322027097	GLS2	-0.0836520963187249	blood
rs1595312698	FOXD2	-0.0102532011770396	DICER1	0.18507921272657	blood
rs1595312775	HSF2	-0.143385225209962	DICER1	0.18507921272657	blood
rs1595329576	HOXD8	0.0253860383089487	DICER1	0.18507921272657	blood
rs1595329576	HOXB4	-0.0595594298634526	DICER1	0.18507921272657	blood
rs1595329732	NR1I3	0.0317363972869777	DICER1	0.18507921272657	blood
rs1595330577	MEIS1	0.0174632624787356	DICER1	0.18507921272657	blood
rs1595468689	NKX6-3	0.0348367854451366	DICER1	0.18507921272657	blood
rs1595468689	HOXB6	0.015497109557659	DICER1	0.18507921272657	blood
rs1596324923	ZNF684	-0.0678649428821813	SYNE2	-0.136133112814734	blood
rs1597061803	NFAT5	0.0510920460754676	PALB2	-0.0935246676268305	blood
rs1597066782	OTX1	0.0568669622118829	PALB2	-0.0935246676268305	blood
rs1597067067	IRF6	-0.0176903956373971	PALB2	-0.0935246676268305	blood
rs1597375899	STAT3	0.0588167814111	TP53	-0.0864059509080839	blood
rs1600088725	NFAT5	0.0510920460754676	CACNA1A	-0.091119817235703	blood
rs1600629998	NRL	0.0241875518680637	CD79A	-0.278787050711933	blood
rs1600629998	TGIF1	0.0266920613656769	CD79A	-0.278787050711933	blood
rs1600631316	FOS	0.0676304537776873	CD79A	-0.278787050711933	blood
rs1602043415	STAT3	0.0588167814111	TCN2	0.145970366728911	blood
rs1602043415	STAT1	0.214056036581256	TCN2	0.145970366728911	blood
rs1603002421	ETS2	0.126192183570965	BTK	0.116105279242515	blood
rs1603217338	EGR2	-0.0171393430676178	SUN2	-0.0874755115570038	blood
rs16045	ETV4	0.0259823187267057	CACNA1A	-0.091119817235703	blood
rs16837903	NFKB2	0.0262445948798695	MCL1	0.204005547426642	blood
rs16854020	SOX8	-0.120565184417182	BEND4	-0.114515653742405	blood
rs169098	ZNF135	-0.0929311216612441	HIVEP2	-0.194406110442909	blood
rs17009070	TBX21	-0.118711543749856	ALMS1	-0.20926717855933	blood
rs17009070	MGA	-0.107769404539031	ALMS1	-0.20926717855933	blood
rs17009070	TBX2	-0.00435459487749376	ALMS1	-0.20926717855933	blood
rs17009070	TBX19	0.0269304763858943	ALMS1	-0.20926717855933	blood
rs17035884	DBP	-0.043880180935214	MCFD2	0.115182730950905	blood
rs172111	PPARD	-0.0367215534191691	MYD88	0.0576879836811567	blood
rs172111	RXRG	0.0181959716654597	MYD88	0.0576879836811567	blood
rs17221833	NR1D2	-0.0976304310545758	KCNE3	0.223465388638973	blood
rs17227403	ARNT2	0.00349053322027097	FANCA	0.102121015763013	blood
rs17227403	TBX3	0.0142044104230248	FANCA	0.102121015763013	blood
rs17227403	MGA	-0.107769404539031	FANCA	0.102121015763013	blood
rs17227403	MAX	0.0380803110232601	FANCA	0.102121015763013	blood
rs1723022	BARX2	-0.0205038310817603	CD247	-0.131811642685303	blood
rs1736057	LEF1	-0.198343400982901	FDFT1	-0.0656269263750602	blood
rs174541	BHLHE41	-0.136637606111875	FADS1	0.18345377881466	blood
rs174541	ARNT2	0.00349053322027097	FADS1	0.18345377881466	blood
rs174541	MAX	0.0380803110232601	FADS1	0.18345377881466	blood
rs174557	KLF15	0.00963826780344657	FADS1	0.18345377881466	blood
rs174560	NHLH1	0.0744436952469774	FADS1	0.18345377881466	blood
rs174565	ARNT2	0.00349053322027097	FADS1	0.18345377881466	blood
rs174574	ZNF75D	-0.0542103941590128	FADS1	0.18345377881466	blood
rs17772839	TP53	-0.0864059509080839	ALDOB	0.081029912441019	blood
rs17772869	ZNF75D	-0.0542103941590128	ALDOB	0.081029912441019	blood
rs17844787	TFAP4	-0.0258832292174166	MMP19	0.117071959030697	blood
rs17855177	ZNF274	-0.0980905488238944	FOXN2	0.165018231302191	blood
rs17880604	ESR2	-0.00861759862303299	TP53	-0.0864059509080839	blood
rs17884626	NFIA	-0.0414332531766204	IGF1	0.071875873914275	blood
rs1800286	RUNX2	0.0206681790255522	FANCA	0.102121015763013	blood
rs1800372	NFAT5	0.0510920460754676	TP53	-0.0864059509080839	blood
rs180177136	HIF1A	0.00506783072765798	PALB2	-0.0935246676268305	blood
rs180177136	HES1	0.162940504339072	PALB2	-0.0935246676268305	blood
rs180177136	TFEC	0.189897516368668	PALB2	-0.0935246676268305	blood
rs180177136	BHLHE40	0.061780772298823	PALB2	-0.0935246676268305	blood
rs180177136	ARNT2	0.00349053322027097	PALB2	-0.0935246676268305	blood
rs180177136	HEY1	0.0255108089314073	PALB2	-0.0935246676268305	blood
rs180177137	MEIS1	0.0174632624787356	PALB2	-0.0935246676268305	blood
rs180957404	TEF	0.0013350284830302	TCF4	-0.194065967148886	blood
rs181298473	ARNT2	0.00349053322027097	RIN2	0.177544268665951	blood
rs181298473	HES7	0.00360465401553883	RIN2	0.177544268665951	blood
rs181298473	MXI1	0.0249045623154938	RIN2	0.177544268665951	blood
rs181298473	CREB3L4	0.0792735093783211	RIN2	0.177544268665951	blood
rs181298473	HEY2	-0.034294300048182	RIN2	0.177544268665951	blood
rs181298473	HES1	0.162940504339072	RIN2	0.177544268665951	blood
rs181298473	HEY1	0.0255108089314073	RIN2	0.177544268665951	blood
rs181298473	HES2	0.00717586908113008	RIN2	0.177544268665951	blood
rs181298473	CREB3	0.00773444925301531	RIN2	0.177544268665951	blood
rs181504239	TBX15	0.0366294955428329	NMNAT1	0.141612072032002	blood
rs181562693	RFX2	0.125235438118536	GLA	0.148096477183068	blood
rs181853776	ZNF274	-0.0980905488238944	DSC2	0.380697975877909	blood
rs182099288	DMRTC2	0.0991002766177609	POMP	0.058559862753942	blood
rs182529004	PROX1	0.0529481044422556	APC	0.149406966183564	blood
rs182529004	ATF6	0.131372809237738	APC	0.149406966183564	blood
rs182726780	TFAP2E	-0.0115239902020743	MSRB3	0.142196218476114	blood
rs182788116	EMX2	0.029362199018498	DSP	-0.206815008125486	blood
rs182788116	MIXL1	0.0321256602822091	DSP	-0.206815008125486	blood
rs182788116	PRRX1	0.0260130192824083	DSP	-0.206815008125486	blood
rs182788116	LHX6	-0.00842725709237681	DSP	-0.206815008125486	blood
rs182788116	PRRX2	0.0260718398620849	DSP	-0.206815008125486	blood
rs182788116	LBX2	0.478045539756479	DSP	-0.206815008125486	blood
rs182788116	HESX1	0.0419817941196276	DSP	-0.206815008125486	blood
rs182788116	TLX2	0.00563930564034223	DSP	-0.206815008125486	blood
rs182788116	HOXB3	-0.114535076669346	DSP	-0.206815008125486	blood
rs183355603	MEF2B	0.00313485448827211	SMC1A	-0.105260903672967	blood
rs183361874	CEBPE	0.138137774712487	SLC30A6	0.0974962077231546	blood
rs183361874	CEBPB	0.0620900639573154	SLC30A6	0.0974962077231546	blood
rs183379987	HESX1	0.0419817941196276	NBN	0.115295286577596	blood
rs183379987	HOXB3	-0.114535076669346	NBN	0.115295286577596	blood
rs183379987	EMX2	0.029362199018498	NBN	0.115295286577596	blood
rs183379987	TLX2	0.00563930564034223	NBN	0.115295286577596	blood
rs183379987	HOXB2	-0.099080220563732	NBN	0.115295286577596	blood
rs183612636	LHX1	0.00642552908136398	CENPJ	-0.0858560102816889	blood
rs183612636	BARX2	-0.0205038310817603	CENPJ	-0.0858560102816889	blood
rs183692794	ZNF135	-0.0929311216612441	PSAP	0.0426041919316021	blood
rs183725	ZNF16	-0.017730160095099	USP7	-0.0587358050116319	blood
rs183725	TFAP2E	-0.0115239902020743	USP7	-0.0587358050116319	blood
rs183879938	IRF4	0.0401193311948083	DICER1	0.18507921272657	blood
rs184115031	FOXO6	0.000323690398313706	SPRY3	0.0913588862802964	blood
rs184297073	ARNT2	0.00349053322027097	ANG	0.256394085197405	blood
rs184297073	TFEB	0.0947067906936306	ANG	0.256394085197405	blood
rs184748408	PRRX1	0.0260130192824083	CTNNA1	0.179280977856413	blood
rs184748408	TLX2	0.00563930564034223	CTNNA1	0.179280977856413	blood
rs184748408	PRRX2	0.0260718398620849	CTNNA1	0.179280977856413	blood
rs184748408	NKX6-2	-0.0172778778388417	CTNNA1	0.179280977856413	blood
rs184789378	NFAT5	0.0510920460754676	GLUL	0.118474078515273	blood
rs185216067	TBX21	-0.118711543749856	STAT1	0.214056036581256	blood
rs185488764	ONECUT2	-0.00593474401091293	ANKH	-0.194786305851168	blood
rs185639574	KLF5	0.117986451868711	SETD6	-0.0849212794865223	blood
rs185639574	KLF5	0.117986451868711	CNOT1	-0.0782782259677768	blood
rs186064414	TEF	0.0013350284830302	RAB18	0.127370163529789	blood
rs1861435	MEF2C	0.0225641833024472	STRN	0.123044195064822	blood
rs186204526	LHX1	0.00642552908136398	SH3PXD2B	0.140184788239526	blood
rs186204526	LBX2	0.478045539756479	SH3PXD2B	0.140184788239526	blood
rs186204526	MSX1	0.0405735304445477	SH3PXD2B	0.140184788239526	blood
rs186204526	PRRX1	0.0260130192824083	SH3PXD2B	0.140184788239526	blood
rs186204526	PRRX2	0.0260718398620849	SH3PXD2B	0.140184788239526	blood
rs186283051	TFAP4	-0.0258832292174166	KLHL3	-0.188510012226445	blood
rs1863115	HESX1	0.0419817941196276	ARL17A	-0.116024177321584	blood
rs1863115	TLX2	0.00563930564034223	ARL17A	-0.116024177321584	blood
rs186593898	SP4	-0.129195942150265	GNB4	0.17965492436432	blood
rs186593898	HIC2	-0.0861883005472283	GNB4	0.17965492436432	blood
rs187702555	FOSL2	0.0687984268929072	ABHD5	0.225484021225607	blood
rs188524320	JUN	0.01236900788591	PCM1	-0.135399476146265	blood
rs1888562	NR2F1	0.00688965540074038	ANG	0.256394085197405	blood
rs1888562	IRF1	0.0308546102086245	ANG	0.256394085197405	blood
rs189018618	HSF1	-0.0261935669168969	MCFD2	0.115182730950905	blood
rs1894401	STAT3	0.0588167814111	FES	0.178914762546121	blood
rs189869234	HOXA5	0.0151669460205953	CSF2RA	0.157202322663139	blood
rs189869234	HOXA2	0.0404947389813482	CSF2RA	0.157202322663139	blood
rs189869234	HOXA1	-0.00476207953401748	CSF2RA	0.157202322663139	blood
rs189869234	NKX6-3	0.0348367854451366	CSF2RA	0.157202322663139	blood
rs190260468	NRF1	-0.0316567014587284	CACNA1A	-0.091119817235703	blood
rs190347120	NR2C1	-0.105498485293697	GLA	0.148096477183068	blood
rs190562664	MEIS1	0.0174632624787356	ELAC2	-0.0728349522355981	blood
rs190562664	MEIS2	0.0145823281106908	ELAC2	-0.0728349522355981	blood
rs190569230	NKX6-3	0.0348367854451366	RIN2	0.177544268665951	blood
rs190569230	HOXA4	0.0400080333671889	RIN2	0.177544268665951	blood
rs190800927	ELK4	-0.112043357688479	MYO9A	-0.119783965070775	blood
rs190800927	ELF2	-0.0733640802515115	MYO9A	-0.119783965070775	blood
rs191404781	ZIC1	-0.0184695455561014	FANCA	0.102121015763013	blood
rs191497052	KLF15	0.00963826780344657	KIDINS220	0.118222695926142	blood
rs191497052	KLF5	0.117986451868711	KIDINS220	0.118222695926142	blood
rs191497052	MAZ	-0.00896771164686594	KIDINS220	0.118222695926142	blood
rs191497052	SP3	0.100710991260675	KIDINS220	0.118222695926142	blood
rs191826554	ZEB1	0.392447435513748	MYD88	0.0576879836811567	blood
rs192248377	NRL	0.0241875518680637	TNNT1	0.245791780744021	blood
rs192416544	RUNX1	0.680681503599715	HAL	0.189751331567624	blood
rs192553789	MEF2D	0.0351217774807988	TET2	0.21023634330387	blood
rs192553789	MEF2C	0.0225641833024472	TET2	0.21023634330387	blood
rs193085939	TEAD3	0.0084851280608766	BRWD3	0.104255184943963	blood
rs199469503	OVOL1	-0.00227599110673199	PROS1	0.194501779707206	blood
rs199473684	IRF7	0.0782628599673784	GLA	0.148096477183068	blood
rs199498675	NFAT5	0.0510920460754676	MPDU1	0.0777303576391232	blood
rs199601218	TFAP2E	-0.0115239902020743	FANCA	0.102121015763013	blood
rs199640757	NFKB2	0.0262445948798695	TET2	0.21023634330387	blood
rs199640757	NFKB1	0.00584372880387272	TET2	0.21023634330387	blood
rs199648872	ZBTB18	-0.00735673834264222	NDUFA10	0.0863657263828503	blood
rs199668489	ZKSCAN1	-0.0422245101302831	STAT1	0.214056036581256	blood
rs199668489	SNAI3	0.0718731581179511	STAT1	0.214056036581256	blood
rs199676970	NKX6-3	0.0348367854451366	BRWD3	0.104255184943963	blood
rs199676970	HOXA4	0.0400080333671889	BRWD3	0.104255184943963	blood
rs199729221	ZNF384	-0.0134519483170837	TP53	-0.0864059509080839	blood
rs199809221	NFAT5	0.0510920460754676	MMAA	-0.122204847041409	blood
rs199842850	ETV4	0.0259823187267057	APC	0.149406966183564	blood
rs199848335	STAT3	0.0588167814111	NME8	0.188631402716444	blood
rs199916419	GFI1	-0.0777420821776637	EXT2	-0.0760349322764461	blood
rs199965337	TP53	-0.0864059509080839	BCKDK	0.117353356321113	blood
rs199967393	HEY1	0.0255108089314073	CD79A	-0.278787050711933	blood
rs200088236	TFAP2E	-0.0115239902020743	GAA	0.115827567517902	blood
rs200096940	TBX21	-0.118711543749856	GLA	0.148096477183068	blood
rs200097002	SOX18	0.0178227151443011	ZAP70	-0.171656240525928	blood
rs200181170	TFAP2E	-0.0115239902020743	EEF2	-0.0462953128504652	blood
rs200235398	HSF2	-0.143385225209962	B3GALNT1	-0.0509414455120613	blood
rs200299650	ELK1	-0.0428826754172307	CLPB	0.105212850531246	blood
rs200299650	ELF2	-0.0733640802515115	CLPB	0.105212850531246	blood
rs200344796	POU2F2	0.00155821498637574	CSF2RA	0.157202322663139	blood
rs200354469	TEAD3	0.0084851280608766	HCCS	0.0888322541860356	blood
rs200359303	VENTX	0.130081466631384	MYO7A	0.114027216001368	blood
rs200401940	SNAI1	0.0461232766128107	MCPH1	-0.103881869930677	blood
rs200646707	NR1D2	-0.0976304310545758	FASN	-0.0793123661955991	blood
rs200653607	STAT1	0.214056036581256	PIK3R1	-0.182047849962907	blood
rs200702041	ELK1	-0.0428826754172307	OPLAH	0.142213353631784	blood
rs200713354	TFAP2E	-0.0115239902020743	FANCA	0.102121015763013	blood
rs200781371	ELK4	-0.112043357688479	NHP2	-0.0559097928907236	blood
rs200785065	IRF7	0.0782628599673784	BRWD3	0.104255184943963	blood
rs200883696	HES6	0.0340438940083088	DLG3	-0.117175503744317	blood
rs200895223	TGIF2	-0.100350664828213	UNC119	0.0734272175850846	blood
rs200920340	JUN	0.01236900788591	FASN	-0.0793123661955991	blood
rs200926928	TBX3	0.0142044104230248	HEXA	-0.106456504855536	blood
rs200937358	SNAI3	0.0718731581179511	SYNE2	-0.136133112814734	blood
rs200952897	NFIA	-0.0414332531766204	DUSP22	0.0759038370816027	blood
rs201012049	LEF1	-0.198343400982901	EDNRB	0.0657322865991035	blood
rs201113322	RXRG	0.0181959716654597	NCF4	0.160987666357321	blood
rs201126730	IRF1	0.0308546102086245	CPQ	0.120176529195361	blood
rs201128010	TP73	0.0462415585538723	MCPH1	-0.103881869930677	blood
rs201128010	TFEC	0.189897516368668	MCPH1	-0.103881869930677	blood
rs201128010	HES6	0.0340438940083088	MCPH1	-0.103881869930677	blood
rs201128010	MAX	0.0380803110232601	MCPH1	-0.103881869930677	blood
rs201207430	TFAP2E	-0.0115239902020743	NR1D1	-0.18869153403941	blood
rs201210527	ZNF274	-0.0980905488238944	AICDA	0.0695684327786945	blood
rs201255198	BCL6	0.175528808157672	NDUFA10	0.0863657263828503	blood
rs2013002	NRL	0.0241875518680637	ALDH2	0.135498713875809	blood
rs2013002	GFI1	-0.0777420821776637	ALDH2	0.135498713875809	blood
rs201317128	TCFL5	-0.0686867736017639	EZR	-0.105388413638483	blood
rs201317128	TFEC	0.189897516368668	EZR	-0.105388413638483	blood
rs201362940	FOS	0.0676304537776873	CEP63	0.152898284689024	blood
rs201492940	SNAI3	0.0718731581179511	FANCA	0.102121015763013	blood
rs201544259	HES1	0.162940504339072	GEMIN4	-0.0864923268415151	blood
rs201544259	HES2	0.00717586908113008	GEMIN4	-0.0864923268415151	blood
